Agent,Concept,Problem,Knowledge,Type,Result,Action,When-Part,Where-Part,How-Part,Intermediate,Seen,AL Ans,Correct Ans,Time,Result (Int),Cond
SPPP-S-2,5,[5][args:13-98-163],Skill,study,NA,Train,None,{('answer'&'arg_3_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Divide(Subtract(?.v&?.v)&?.v):(arg_3_concept_5&arg_2_concept_5&arg_1_concept_5)->answer,FALSE,TRUE,None,5,15:59:24,,SPPP
SPPP-S-2,2,[2][args:588-6-112-8],Skill,practice,CORRECT,Request,...,{('answer'&'arg_1_concept_2'&'arg_2_concept_2'&'arg_4_concept_2'&'arg_3_concept_2')},Multiply(Divide(?.v&?.v)&Divide(?.v&?.v)):(arg_1_concept_2&arg_2_concept_2&arg_4_concept_2&arg_3_concept_2)->answer (v: 0.700),FALSE,FALSE,7,7,15:59:24,1,SPPP
SPPP-S-2,3,[3][args:495-9-5],Skill,practice,INCORRECT,Request,...,[1&0],HINT,FALSE,FALSE,None,11,15:59:38,0,SPPP
SPPP-S-2,4,[4][args:2-6],Skill,practice,INCORRECT,Request,...,[1&0],HINT,FALSE,FALSE,None,39,15:59:45,0,SPPP
SPPP-S-2,5,[5][args:7-356-475],Skill,practice,CORRECT,Request,...,{('answer'&'arg_3_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Divide(Subtract(?.v&?.v)&?.v):(arg_3_concept_5&arg_2_concept_5&arg_1_concept_5)->answer (v: 0.685),FALSE,FALSE,17,17,15:59:45,1,SPPP
SPPP-S-2,2,[2][args:441-7-372-124],Skill,practice,CORRECT,Request,...,{('answer'&'arg_1_concept_2'&'arg_2_concept_2'&'arg_4_concept_2'&'arg_3_concept_2')},Multiply(Divide(?.v&?.v)&Divide(?.v&?.v)):(arg_1_concept_2&arg_2_concept_2&arg_4_concept_2&arg_3_concept_2)->answer (v: 0.991),FALSE,FALSE,21,21,15:59:56,1,SPPP
SPPP-S-2,3,[3][args:308-4-7],Skill,practice,INCORRECT,Request,...,[1&0],HINT,FALSE,FALSE,None,11,16:00:16,0,SPPP
SPPP-S-2,4,[4][args:4-8],Skill,practice,INCORRECT,Request,...,[1&0],HINT,FALSE,FALSE,None,4098,16:00:26,0,SPPP
SPPP-S-2,5,[5][args:25-63-338],Skill,practice,CORRECT,Request,...,{('answer'&'arg_3_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Divide(Subtract(?.v&?.v)&?.v):(arg_3_concept_5&arg_2_concept_5&arg_1_concept_5)->answer (v: 0.991),FALSE,FALSE,11,11,16:00:26,1,SPPP
SPPP-S-2,2,[2][args:126-3-54-9],Skill,practice,CORRECT,Request,...,{('answer'&'arg_1_concept_2'&'arg_2_concept_2'&'arg_4_concept_2'&'arg_3_concept_2')},Multiply(Divide(?.v&?.v)&Divide(?.v&?.v)):(arg_1_concept_2&arg_2_concept_2&arg_4_concept_2&arg_3_concept_2)->answer (v: 0.986),FALSE,FALSE,7,7,16:00:43,1,SPPP
SPPP-S-2,3,[3][args:280-7-8],Skill,practice,INCORRECT,Request,...,[1&0],HINT,FALSE,FALSE,None,5,16:01:11,0,SPPP
SPPP-S-2,4,[4][args:1-13],Skill,practice,INCORRECT,Request,...,{('answer'&'arg_2_concept_4'&'arg_2_concept_4'&'arg_2_concept_4'&'arg_1_concept_4')},Add(Multiply(?.v&?.v)&Divide(?.v&?.v)):(arg_2_concept_4&arg_2_concept_4&arg_2_concept_4&arg_1_concept_4)->answer (v: 0.717),FALSE,FALSE,182,26,16:01:11,0,SPPP
SPPP-S-2,4,[4][args:1-13],Skill,practice,NA,Train,None,{('answer'&'arg_1_concept_4'&'arg_2_concept_4'&'arg_1_concept_4'&'arg_2_concept_4')},Add(Multiply(?.v&?.v)&Multiply(?.v&?.v)):(arg_1_concept_4&arg_2_concept_4&arg_1_concept_4&arg_2_concept_4)->answer,FALSE,FALSE,None,26,16:01:44,,SPPP
SPPP-S-2,5,[5][args:3-56-98],Skill,practice,CORRECT,Request,...,{('answer'&'arg_3_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Divide(Subtract(?.v&?.v)&?.v):(arg_3_concept_5&arg_2_concept_5&arg_1_concept_5)->answer (v: 0.986),FALSE,FALSE,14,14,16:01:44,1,SPPP
SPPP-S-2,2,[2][args:150-5-90-9],Skill,practice,CORRECT,Request,...,{('answer'&'arg_1_concept_2'&'arg_2_concept_2'&'arg_4_concept_2'&'arg_3_concept_2')},Multiply(Divide(?.v&?.v)&Divide(?.v&?.v)):(arg_1_concept_2&arg_2_concept_2&arg_4_concept_2&arg_3_concept_2)->answer (v: 0.983),FALSE,FALSE,3,3,16:02:08,1,SPPP
SPPP-S-2,3,[3][args:256-4-4],Skill,practice,INCORRECT,Request,...,[1&0],HINT,FALSE,FALSE,None,16,16:02:56,0,SPPP
SPPP-S-2,4,[4][args:3-9],Skill,practice,INCORRECT,Request,...,[3&2],HINT,FALSE,FALSE,None,732,16:03:19,0,SPPP
SPPP-S-2,5,[5][args:16-117-421],Skill,practice,CORRECT,Request,...,{('answer'&'arg_3_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Divide(Subtract(?.v&?.v)&?.v):(arg_3_concept_5&arg_2_concept_5&arg_1_concept_5)->answer (v: 0.983),FALSE,FALSE,19,19,16:03:19,1,SPPP
SPPP-S-2,2,[2][args:180-12-115-23],Skill,posttest,CORRECT,Request,...,{('answer'&'arg_1_concept_2'&'arg_2_concept_2'&'arg_4_concept_2'&'arg_3_concept_2')},Multiply(Divide(?.v&?.v)&Divide(?.v&?.v)):(arg_1_concept_2&arg_2_concept_2&arg_4_concept_2&arg_3_concept_2)->answer (v: 0.979),FALSE,TRUE,3,3,16:03:54,1,SPPP
SPPP-S-2,4,[4][args:1-8],Skill,posttest,INCORRECT,Request,...,[5&4],HINT,FALSE,FALSE,None,16,16:03:54,0,SPPP
SPPP-S-2,4,[4][args:3-15],Skill,posttest,INCORRECT,Request,...,{('answer'&'arg_1_concept_4'&'arg_2_concept_4'&'arg_1_concept_4')},Add(?.v&Pow(?.v&?.v)):(arg_1_concept_4&arg_2_concept_4&arg_1_concept_4)->answer (v: 0.700),FALSE,FALSE,None,3380,16:03:55,0,SPPP
SPPP-S-2,3,[3][args:225-5-5],Skill,posttest,INCORRECT,Request,...,[1&0],HINT,FALSE,FALSE,None,9,16:03:55,0,SPPP
SPPP-S-2,5,[5][args:13-98-163],Skill,posttest,CORRECT,Request,...,{('answer'&'arg_3_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Divide(Subtract(?.v&?.v)&?.v):(arg_3_concept_5&arg_2_concept_5&arg_1_concept_5)->answer (v: 0.980),FALSE,TRUE,5,5,16:03:55,1,SPPP
SPPP-S-2,4,[4][args:2-18],Skill,posttest,CORRECT,Request,...,{('answer'&'arg_2_concept_4'&'arg_2_concept_4'&'arg_2_concept_4'&'arg_1_concept_4')},Add(Multiply(?.v&?.v)&Divide(?.v&?.v)):(arg_2_concept_4&arg_2_concept_4&arg_2_concept_4&arg_1_concept_4)->answer (v: 0.969),FALSE,TRUE,333,333,16:03:55,1,SPPP
SPPP-S-2,2,[2][args:180-12-115-23],Skill,posttest,CORRECT,Request,...,{('answer'&'arg_1_concept_2'&'arg_2_concept_2'&'arg_4_concept_2'&'arg_3_concept_2')},Multiply(Divide(?.v&?.v)&Divide(?.v&?.v)):(arg_1_concept_2&arg_2_concept_2&arg_4_concept_2&arg_3_concept_2)->answer (v: 0.977),FALSE,TRUE,3,3,16:03:55,1,SPPP
SPPP-S-2,5,[5][args:13-37-154],Skill,posttest,CORRECT,Request,...,{('answer'&'arg_3_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Divide(Subtract(?.v&?.v)&?.v):(arg_3_concept_5&arg_2_concept_5&arg_1_concept_5)->answer (v: 0.979),FALSE,FALSE,9,9,16:03:55,1,SPPP
SPPP-S-2,3,[3][args:98-2-7],Skill,posttest,CORRECT,Request,...,{('answer'&'arg_1_concept_3'&'arg_2_concept_3'&'arg_3_concept_3')},Divide(Divide(?.v&?.v)&?.v):(arg_1_concept_3&arg_2_concept_3&arg_3_concept_3)->answer (v: 0.722),FALSE,TRUE,7,7,16:03:55,1,SPPP
SPPP-S-2,3,[3][args:840-2-10],Skill,posttest,CORRECT,Request,...,{('answer'&'arg_1_concept_3'&'arg_2_concept_3'&'arg_3_concept_3')},Divide(Divide(?.v&?.v)&?.v):(arg_1_concept_3&arg_2_concept_3&arg_3_concept_3)->answer (v: 0.997),FALSE,FALSE,42,42,16:03:55,1,SPPP
SPPP-S-2,2,[2][args:180-12-115-23],Skill,posttest,CORRECT,Request,...,{('answer'&'arg_1_concept_2'&'arg_2_concept_2'&'arg_4_concept_2'&'arg_3_concept_2')},Multiply(Divide(?.v&?.v)&Divide(?.v&?.v)):(arg_1_concept_2&arg_2_concept_2&arg_4_concept_2&arg_3_concept_2)->answer (v: 0.975),FALSE,TRUE,3,3,16:03:55,1,SPPP
SPPP-S-2,2,[2][args:45-3-120-24],Skill,posttest,CORRECT,Request,...,{('answer'&'arg_1_concept_2'&'arg_2_concept_2'&'arg_4_concept_2'&'arg_3_concept_2')},Multiply(Divide(?.v&?.v)&Divide(?.v&?.v)):(arg_1_concept_2&arg_2_concept_2&arg_4_concept_2&arg_3_concept_2)->answer (v: 0.997),FALSE,FALSE,3,3,16:03:55,1,SPPP
SPPP-S-2,5,[5][args:13-98-163],Skill,posttest,CORRECT,Request,...,{('answer'&'arg_3_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Divide(Subtract(?.v&?.v)&?.v):(arg_3_concept_5&arg_2_concept_5&arg_1_concept_5)->answer (v: 0.976),FALSE,TRUE,5,5,16:03:55,1,SPPP
SPPP-S-2,4,[4][args:2-18],Skill,posttest,CORRECT,Request,...,{('answer'&'arg_2_concept_4'&'arg_2_concept_4'&'arg_2_concept_4'&'arg_1_concept_4')},Add(Multiply(?.v&?.v)&Divide(?.v&?.v)):(arg_2_concept_4&arg_2_concept_4&arg_2_concept_4&arg_1_concept_4)->answer (v: 0.956),FALSE,TRUE,333,333,16:03:55,1,SPPP
SPPP-S-2,3,[3][args:98-2-7],Skill,posttest,CORRECT,Request,...,{('answer'&'arg_1_concept_3'&'arg_2_concept_3'&'arg_3_concept_3')},Divide(Divide(?.v&?.v)&?.v):(arg_1_concept_3&arg_2_concept_3&arg_3_concept_3)->answer (v: 0.981),FALSE,TRUE,7,7,16:03:55,1,SPPP
SPPP-S-2,5,[5][args:5-79-199],Skill,posttest,CORRECT,Request,...,{('answer'&'arg_3_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Divide(Subtract(?.v&?.v)&?.v):(arg_3_concept_5&arg_2_concept_5&arg_1_concept_5)->answer (v: 0.975),FALSE,FALSE,24,24,16:03:55,1,SPPP
SPPP-S-2,2,[2][args:360-6-135-9],Skill,posttest,CORRECT,Request,...,{('answer'&'arg_1_concept_2'&'arg_2_concept_2'&'arg_4_concept_2'&'arg_3_concept_2')},Multiply(Divide(?.v&?.v)&Divide(?.v&?.v)):(arg_1_concept_2&arg_2_concept_2&arg_4_concept_2&arg_3_concept_2)->answer (v: 0.973),FALSE,FALSE,4,4,16:03:55,1,SPPP
SPPP-S-2,4,[4][args:2-4],Skill,posttest,CORRECT,Request,...,{('answer'&'arg_2_concept_4'&'arg_2_concept_4'&'arg_2_concept_4'&'arg_1_concept_4')},Add(Multiply(?.v&?.v)&Divide(?.v&?.v)):(arg_2_concept_4&arg_2_concept_4&arg_2_concept_4&arg_1_concept_4)->answer (v: 0.950),FALSE,FALSE,18,18,16:03:55,1,SPPP
SPPP-S-2,2,[2][args:216-4-87-29],Skill,posttest,INCORRECT,Request,...,[1&0],HINT,FALSE,FALSE,None,18,16:03:55,0,SPPP
SPPP-S-2,3,[3][args:448-7-8],Skill,posttest,CORRECT,Request,...,{('answer'&'arg_1_concept_3'&'arg_2_concept_3'&'arg_3_concept_3')},Divide(Divide(?.v&?.v)&?.v):(arg_1_concept_3&arg_2_concept_3&arg_3_concept_3)->answer (v: 0.967),FALSE,FALSE,8,8,16:03:55,1,SPPP
SPPP-S-2,5,[5][args:13-98-163],Skill,posttest,CORRECT,Request,...,{('answer'&'arg_3_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Divide(Subtract(?.v&?.v)&?.v):(arg_3_concept_5&arg_2_concept_5&arg_1_concept_5)->answer (v: 0.973),FALSE,TRUE,5,5,16:03:55,1,SPPP
SPPP-S-2,5,[5][args:23-423-584],Skill,posttest,CORRECT,Request,...,{('answer'&'arg_3_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Divide(Subtract(?.v&?.v)&?.v):(arg_3_concept_5&arg_2_concept_5&arg_1_concept_5)->answer (v: 0.997),FALSE,FALSE,7,7,16:03:55,1,SPPP
SPPP-S-2,3,[3][args:98-2-7],Skill,posttest,CORRECT,Request,...,{('answer'&'arg_1_concept_3'&'arg_2_concept_3'&'arg_3_concept_3')},Divide(Divide(?.v&?.v)&?.v):(arg_1_concept_3&arg_2_concept_3&arg_3_concept_3)->answer (v: 0.959),FALSE,TRUE,7,7,16:03:56,1,SPPP
SPPP-S-2,4,[4][args:2-18],Skill,posttest,CORRECT,Request,...,{('answer'&'arg_2_concept_4'&'arg_2_concept_4'&'arg_2_concept_4'&'arg_1_concept_4')},Add(Multiply(?.v&?.v)&Divide(?.v&?.v)):(arg_2_concept_4&arg_2_concept_4&arg_2_concept_4&arg_1_concept_4)->answer (v: 0.941),FALSE,TRUE,333,333,16:03:56,1,SPPP
SPPP-F-4,2,[2][args:504-4-98-14],Fact,study,NA,Train,None,{('answer'&'arg_2_concept_2'&'arg_4_concept_2'&'arg_4_concept_2'&'arg_4_concept_2')},Multiply(Add(?.v&?.v)&Divide(?.v&?.v)):(arg_2_concept_2&arg_4_concept_2&arg_4_concept_2&arg_4_concept_2)->answer,FALSE,FALSE,None,18,16:03:56,,SPPP
SPPP-F-4,3,[3][args:495-9-5],Fact,study,NA,Train,None,{('answer'&'arg_3_concept_3'&'arg_3_concept_3'&'arg_3_concept_3'&'arg_3_concept_3')},Add(Add(?.v&?.v)&Divide(?.v&?.v)):(arg_3_concept_3&arg_3_concept_3&arg_3_concept_3&arg_3_concept_3)->answer,FALSE,FALSE,None,11,16:04:00,,SPPP
SPPP-F-4,4,[4][args:3-12],Fact,study,NA,Train,None,{('answer'&)},1732.0:()->answer,FALSE,FALSE,None,1732,16:04:08,,SPPP
SPPP-F-4,5,[5][args:15-142-322],Fact,study,NA,Train,None,{('answer'&'arg_3_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Divide(Subtract(?.v&?.v)&?.v):(arg_3_concept_5&arg_2_concept_5&arg_1_concept_5)->answer,FALSE,FALSE,None,12,16:04:15,,SPPP
SPPP-F-4,2,[2][args:504-4-98-14],Fact,practice,INCORRECT,Request,...,[1&0],HINT,FALSE,FALSE,None,18,16:04:15,0,SPPP
SPPP-F-4,2,[2][args:504-4-98-14],Fact,practice,NA,Train,None,{('answer'&'arg_2_concept_2'&'arg_4_concept_2')},Add(?.v&?.v):(arg_2_concept_2&arg_4_concept_2)->answer,FALSE,FALSE,None,18,16:04:23,,SPPP
SPPP-F-4,3,[3][args:495-9-5],Fact,practice,CORRECT,Request,...,{('answer'&'arg_3_concept_3'&'arg_3_concept_3'&'arg_3_concept_3'&'arg_3_concept_3')},Add(Add(?.v&?.v)&Divide(?.v&?.v)):(arg_3_concept_3&arg_3_concept_3&arg_3_concept_3&arg_3_concept_3)->answer (v: 0.692),FALSE,FALSE,11,11,16:04:23,1,SPPP
SPPP-F-4,4,[4][args:3-12],Fact,practice,INCORRECT,Request,...,[1&0],HINT,FALSE,FALSE,None,1732,16:04:31,0,SPPP
SPPP-F-4,4,[4][args:3-12],Fact,practice,NA,Train,None,{('answer'&)},1732.0:()->answer,FALSE,FALSE,None,1732,16:04:39,,SPPP
SPPP-F-4,5,[5][args:15-142-322],Fact,practice,CORRECT,Request,...,{('answer'&'arg_3_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Divide(Subtract(?.v&?.v)&?.v):(arg_3_concept_5&arg_2_concept_5&arg_1_concept_5)->answer (v: 0.685),FALSE,FALSE,12,12,16:04:39,1,SPPP
SPPP-F-4,2,[2][args:504-4-98-14],Fact,practice,INCORRECT,Request,...,[2&1],HINT,FALSE,FALSE,None,18,16:04:47,0,SPPP
SPPP-F-4,2,[2][args:504-4-98-14],Fact,practice,NA,Train,None,{('answer'&'arg_2_concept_2'&'arg_4_concept_2')},Add(?.v&?.v):(arg_2_concept_2&arg_4_concept_2)->answer,FALSE,FALSE,None,18,16:04:56,,SPPP
SPPP-F-4,3,[3][args:495-9-5],Fact,practice,CORRECT,Request,...,{('answer'&'arg_3_concept_3'&'arg_3_concept_3'&'arg_3_concept_3'&'arg_3_concept_3')},Add(Add(?.v&?.v)&Divide(?.v&?.v)):(arg_3_concept_3&arg_3_concept_3&arg_3_concept_3&arg_3_concept_3)->answer (v: 0.991),FALSE,FALSE,11,11,16:04:56,1,SPPP
SPPP-F-4,4,[4][args:3-12],Fact,practice,INCORRECT,Request,...,{('answer'&)},1732.0:()->answer (v: 0.757),FALSE,FALSE,1732,1732,16:05:10,0,SPPP
SPPP-F-4,4,[4][args:3-12],Fact,practice,NA,Train,None,{('answer'&)},1732.0:()->answer,FALSE,FALSE,None,1732,16:05:38,,SPPP
SPPP-F-4,5,[5][args:15-142-322],Fact,practice,CORRECT,Request,...,{('answer'&'arg_3_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Divide(Subtract(?.v&?.v)&?.v):(arg_3_concept_5&arg_2_concept_5&arg_1_concept_5)->answer (v: 0.991),FALSE,FALSE,12,12,16:05:38,1,SPPP
SPPP-F-4,2,[2][args:504-4-98-14],Fact,practice,CORRECT,Request,...,{('answer'&'arg_2_concept_2'&'arg_4_concept_2')},Add(?.v&?.v):(arg_2_concept_2&arg_4_concept_2)->answer (v: 0.757),FALSE,FALSE,18,18,16:05:46,1,SPPP
SPPP-F-4,3,[3][args:495-9-5],Fact,practice,INCORRECT,Request,...,[1&0],HINT,FALSE,FALSE,None,11,16:05:54,0,SPPP
SPPP-F-4,3,[3][args:495-9-5],Fact,practice,NA,Train,None,{('answer'&'arg_1_concept_3'&'arg_3_concept_3'&'arg_2_concept_3')},Divide(Divide(?.v&?.v)&?.v):(arg_1_concept_3&arg_3_concept_3&arg_2_concept_3)->answer,FALSE,FALSE,None,11,16:06:01,,SPPP
SPPP-F-4,4,[4][args:3-12],Fact,practice,INCORRECT,Request,...,{('answer'&)},1732.0:()->answer (v: 0.985),FALSE,FALSE,1732,1732,16:06:01,0,SPPP
SPPP-F-4,4,[4][args:3-12],Fact,practice,NA,Train,None,{('answer'&)},1732.0:()->answer,FALSE,FALSE,None,1732,16:06:16,,SPPP
SPPP-F-4,5,[5][args:15-142-322],Fact,practice,CORRECT,Request,...,{('answer'&'arg_3_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Divide(Subtract(?.v&?.v)&?.v):(arg_3_concept_5&arg_2_concept_5&arg_1_concept_5)->answer (v: 0.986),FALSE,FALSE,12,12,16:06:16,1,SPPP
SPPP-F-4,2,[2][args:504-4-98-14],Fact,practice,CORRECT,Request,...,{('answer'&'arg_2_concept_2'&'arg_4_concept_2')},Add(?.v&?.v):(arg_2_concept_2&arg_4_concept_2)->answer (v: 0.985),FALSE,FALSE,18,18,16:06:24,1,SPPP
SPPP-F-4,3,[3][args:495-9-5],Fact,practice,CORRECT,Request,...,{('answer'&'arg_1_concept_3'&'arg_3_concept_3'&'arg_2_concept_3')},Divide(Divide(?.v&?.v)&?.v):(arg_1_concept_3&arg_3_concept_3&arg_2_concept_3)->answer (v: 0.692),FALSE,FALSE,11,11,16:06:32,1,SPPP
SPPP-F-4,4,[4][args:3-12],Fact,practice,INCORRECT,Request,...,{('answer'&)},1732.0:()->answer (v: 0.975),FALSE,FALSE,1732,1732,16:06:39,0,SPPP
SPPP-F-4,4,[4][args:3-12],Fact,practice,NA,Train,None,{('answer'&)},1732.0:()->answer,FALSE,FALSE,None,1732,16:06:57,,SPPP
SPPP-F-4,5,[5][args:15-142-322],Fact,practice,CORRECT,Request,...,{('answer'&'arg_3_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Divide(Subtract(?.v&?.v)&?.v):(arg_3_concept_5&arg_2_concept_5&arg_1_concept_5)->answer (v: 0.983),FALSE,FALSE,12,12,16:06:57,1,SPPP
SPPP-F-4,5,[5][args:15-142-322],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_3_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Divide(Subtract(?.v&?.v)&?.v):(arg_3_concept_5&arg_2_concept_5&arg_1_concept_5)->answer (v: 0.997),FALSE,FALSE,12,12,16:07:05,1,SPPP
SPPP-F-4,3,[3][args:312-3-4],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_1_concept_3'&'arg_3_concept_3'&'arg_2_concept_3')},Divide(Divide(?.v&?.v)&?.v):(arg_1_concept_3&arg_3_concept_3&arg_2_concept_3)->answer (v: 0.992),FALSE,FALSE,26,26,16:07:05,1,SPPP
SPPP-F-4,4,[4][args:3-15],Fact,posttest,INCORRECT,Request,...,{('answer'&)},1732.0:()->answer (v: 0.966),FALSE,FALSE,1732,3380,16:07:05,0,SPPP
SPPP-F-4,4,[4][args:3-12],Fact,posttest,INCORRECT,Request,...,{('answer'&)},1732.0:()->answer (v: 0.997),FALSE,FALSE,1732,1732,16:07:05,0,SPPP
SPPP-F-4,2,[2][args:504-4-98-14],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_2_concept_2'&'arg_4_concept_2')},Add(?.v&?.v):(arg_2_concept_2&arg_4_concept_2)->answer (v: 0.968),FALSE,FALSE,18,18,16:07:05,1,SPPP
SPPP-F-4,5,[5][args:5-79-199],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_3_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Divide(Subtract(?.v&?.v)&?.v):(arg_3_concept_5&arg_2_concept_5&arg_1_concept_5)->answer (v: 0.980),FALSE,FALSE,24,24,16:07:05,1,SPPP
SPPP-F-4,4,[4][args:3-12],Fact,posttest,INCORRECT,Request,...,{('answer'&)},1732.0:()->answer (v: 0.959),FALSE,FALSE,1732,1732,16:07:05,0,SPPP
SPPP-F-4,5,[5][args:15-142-322],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_3_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Divide(Subtract(?.v&?.v)&?.v):(arg_3_concept_5&arg_2_concept_5&arg_1_concept_5)->answer (v: 0.979),FALSE,FALSE,12,12,16:07:05,1,SPPP
SPPP-F-4,2,[2][args:504-4-98-14],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_2_concept_2'&'arg_4_concept_2')},Add(?.v&?.v):(arg_2_concept_2&arg_4_concept_2)->answer (v: 0.961),FALSE,FALSE,18,18,16:07:05,1,SPPP
SPPP-F-4,3,[3][args:495-9-5],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_1_concept_3'&'arg_3_concept_3'&'arg_2_concept_3')},Divide(Divide(?.v&?.v)&?.v):(arg_1_concept_3&arg_3_concept_3&arg_2_concept_3)->answer (v: 0.985),FALSE,FALSE,11,11,16:07:05,1,SPPP
SPPP-F-4,5,[5][args:23-423-584],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_3_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Divide(Subtract(?.v&?.v)&?.v):(arg_3_concept_5&arg_2_concept_5&arg_1_concept_5)->answer (v: 0.978),FALSE,FALSE,7,7,16:07:05,1,SPPP
SPPP-F-4,2,[2][args:288-12-18-9],Fact,posttest,INCORRECT,Request,...,{('answer'&'arg_2_concept_2'&'arg_4_concept_2')},Add(?.v&?.v):(arg_2_concept_2&arg_4_concept_2)->answer (v: 0.956),FALSE,FALSE,21,12,16:07:05,0,SPPP
SPPP-F-4,4,[4][args:3-12],Fact,posttest,INCORRECT,Request,...,{('answer'&)},1732.0:()->answer (v: 0.950),FALSE,FALSE,1732,1732,16:07:05,0,SPPP
SPPP-F-4,2,[2][args:360-6-135-9],Fact,posttest,INCORRECT,Request,...,{('answer'&'arg_2_concept_2'&'arg_4_concept_2')},Add(?.v&?.v):(arg_2_concept_2&arg_4_concept_2)->answer (v: 0.953),FALSE,FALSE,15,4,16:07:05,0,SPPP
SPPP-F-4,2,[2][args:504-4-98-14],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_2_concept_2'&'arg_4_concept_2')},Add(?.v&?.v):(arg_2_concept_2&arg_4_concept_2)->answer (v: 0.997),FALSE,FALSE,18,18,16:07:05,1,SPPP
SPPP-F-4,3,[3][args:495-9-5],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_1_concept_3'&'arg_3_concept_3'&'arg_2_concept_3')},Divide(Divide(?.v&?.v)&?.v):(arg_1_concept_3&arg_3_concept_3&arg_2_concept_3)->answer (v: 0.982),FALSE,FALSE,11,11,16:07:05,1,SPPP
SPPP-F-4,5,[5][args:18-93-291],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_3_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Divide(Subtract(?.v&?.v)&?.v):(arg_3_concept_5&arg_2_concept_5&arg_1_concept_5)->answer (v: 0.975),FALSE,FALSE,11,11,16:07:05,1,SPPP
SPPP-F-4,4,[4][args:1-8],Fact,posttest,INCORRECT,Request,...,{('answer'&)},1732.0:()->answer (v: 0.943),FALSE,FALSE,1732,16,16:07:05,0,SPPP
SPPP-F-4,3,[3][args:693-7-3],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_1_concept_3'&'arg_3_concept_3'&'arg_2_concept_3')},Divide(Divide(?.v&?.v)&?.v):(arg_1_concept_3&arg_3_concept_3&arg_2_concept_3)->answer (v: 0.980),FALSE,FALSE,33,33,16:07:05,1,SPPP
SPPP-F-4,3,[3][args:495-9-5],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_1_concept_3'&'arg_3_concept_3'&'arg_2_concept_3')},Divide(Divide(?.v&?.v)&?.v):(arg_1_concept_3&arg_3_concept_3&arg_2_concept_3)->answer (v: 0.997),FALSE,FALSE,11,11,16:07:05,1,SPPP
SPPP-F-4,5,[5][args:15-142-322],Fact,posttest,INCORRECT,Request,...,[1&0],HINT,FALSE,FALSE,None,12,16:07:06,0,SPPP
SPPP-F-4,2,[2][args:216-4-87-29],Fact,posttest,INCORRECT,Request,...,{('answer'&'arg_2_concept_2'&'arg_4_concept_2')},Add(?.v&?.v):(arg_2_concept_2&arg_4_concept_2)->answer (v: 0.941),FALSE,FALSE,33,18,16:07:06,0,SPPP
SPPP-F-4,3,[3][args:840-2-10],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_1_concept_3'&'arg_3_concept_3'&'arg_2_concept_3')},Divide(Divide(?.v&?.v)&?.v):(arg_1_concept_3&arg_3_concept_3&arg_2_concept_3)->answer (v: 0.979),FALSE,FALSE,42,42,16:07:06,1,SPPP
SPPP-F-4,4,[4][args:2-4],Fact,posttest,INCORRECT,Request,...,{('answer'&)},1732.0:()->answer (v: 0.935),FALSE,FALSE,1732,18,16:07:06,0,SPPP
SPSP-S-4,2,[2][args:180-12-115-23],Skill,study,NA,Train,None,{('answer'&'arg_3_concept_2'&'arg_4_concept_2'&'arg_4_concept_2'&'arg_4_concept_2')},Divide(Add(?.v&?.v)&Add(?.v&?.v)):(arg_3_concept_2&arg_4_concept_2&arg_4_concept_2&arg_4_concept_2)->answer,FALSE,TRUE,None,3,16:07:06,,SPSP
